"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","800","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-06-09","passed","2026-06-09","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2118","Test Case 5: Register User with existing email:","chromium","2026-06-09","passed","2026-06-09","","ui/tests/signup.spec.ts","",""
"","2661","TC8 - Verify All products and product details page","chromium","2026-06-09","passed","2026-06-09","Login tests","ui/tests/verifyPages.spec.ts","",""
"","11535","Test Case 14: Place Order: Register while Checkout","chromium","2026-06-09","passed","2026-06-09","E2E Tests","ui/tests/E2E.spec.ts","",""
"","638","has title","chromium","2026-06-09","passed","2026-06-09","","api/tests/example.spec.ts","",""
"","3947","should log out successfully","chromium","2026-06-09","passed","2026-06-09","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1783","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-06-09","passed","2026-06-09","Home Page Tests.","ui/tests/home.spec.ts","",""
"","847","get started link","chromium","2026-06-09","passed","2026-06-09","","api/tests/example.spec.ts","",""
"","1041","Test Case 3: Login User with incorrect email and password:","chromium","2026-06-09","passed","2026-06-09","","ui/tests/loging.spec.ts","",""
"","30173","Test Case 17: Remove Products From Cart","chromium","2026-06-09","passed","2026-06-09","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1588","Test Case 13: Verify Product quantity in Cart","chromium","2026-06-09","passed","2026-06-09","E2E Tests","ui/tests/E2E.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","2026-06-09","skipped","2026-06-09","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1","should submit the contact form successfully","chromium","2026-06-09","skipped","2026-06-09","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","5308","seed using loginPage fixture","chromium","2026-06-09","passed","2026-06-09","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1442","Test Case 11: Verify Subscription in Cart page","chromium","2026-06-09","passed","2026-06-09","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1736","Test Case 2: Login User with correct email and password","chromium","2026-06-09","passed","2026-06-09","","ui/tests/loging.spec.ts","",""
"","1477","Test Case 21: Add review on product","chromium","2026-06-09","passed","2026-06-09","Product Details Page","ui/tests/productDetails.spec.ts","",""
