"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","743","has title","chromium","Thu May 21 22:04:03 UTC 2026","passed","Thu May 21 22:04:04 UTC 2026","","api/tests/example.spec.ts","",""
"","1725","Test Case 2: Login User with correct email and password","chromium","Thu May 21 22:04:31 UTC 2026","passed","Thu May 21 22:04:33 UTC 2026","","ui/tests/loging.spec.ts","",""
"","1689","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Thu May 21 22:04:19 UTC 2026","passed","Thu May 21 22:04:21 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1427","Test Case 13: Verify Product quantity in Cart","chromium","Thu May 21 22:04:07 UTC 2026","passed","Thu May 21 22:04:09 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","768","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Thu May 21 22:04:21 UTC 2026","passed","Thu May 21 22:04:22 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Thu May 21 22:04:07 UTC 2026","skipped","Thu May 21 22:04:07 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","10868","Test Case 14: Place Order: Register while Checkout","chromium","Thu May 21 22:04:09 UTC 2026","passed","Thu May 21 22:04:19 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1612","seed using loginPage fixture","chromium","Thu May 21 22:04:34 UTC 2026","passed","Thu May 21 22:04:36 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1078","Test Case 3: Login User with incorrect email and password:","chromium","Thu May 21 22:04:33 UTC 2026","passed","Thu May 21 22:04:34 UTC 2026","","ui/tests/loging.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Thu May 21 22:04:37 UTC 2026","skipped","Thu May 21 22:04:37 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1161","Test Case 5: Register User with existing email:","chromium","Thu May 21 22:04:36 UTC 2026","passed","Thu May 21 22:04:37 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1869","should log out successfully","chromium","Thu May 21 22:04:28 UTC 2026","failed","Thu May 21 22:04:30 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","827","get started link","chromium","Thu May 21 22:04:05 UTC 2026","passed","Thu May 21 22:04:06 UTC 2026","","api/tests/example.spec.ts","",""
"","2288","TC8 - Verify All products and product details page","chromium","Thu May 21 22:04:37 UTC 2026","passed","Thu May 21 22:04:39 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1195","Test Case 17: Remove Products From Cart","chromium","Thu May 21 22:04:06 UTC 2026","passed","Thu May 21 22:04:07 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
