"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","687","has title","chromium","2026-09-10","passed","2026-09-10","","api/tests/example.spec.ts","",""
"","1544","Test Case 3: Login User with incorrect email and password:","chromium","2026-09-10","passed","2026-09-10","","ui/tests/loging.spec.ts","",""
"","1723","Test Case 13: Verify Product quantity in Cart","chromium","2026-09-10","passed","2026-09-10","E2E Tests","ui/tests/E2E.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","2026-09-10","skipped","2026-09-10","Login tests","ui/tests/testCases.spec.ts","",""
"","0","should submit the contact form successfully","chromium","2026-09-10","skipped","2026-09-10","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2569","Test Case 2: Login User with correct email and password","chromium","2026-09-10","passed","2026-09-10","","ui/tests/loging.spec.ts","",""
"","749","get started link","chromium","2026-09-10","passed","2026-09-10","","api/tests/example.spec.ts","",""
"","8696","Test Case 14: Place Order: Register while Checkout","chromium","2026-09-10","passed","2026-09-10","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1858","Test Case 5: Register User with existing email:","chromium","2026-09-10","passed","2026-09-10","","ui/tests/signup.spec.ts","",""
"","1304","Test Case 11: Verify Subscription in Cart page","chromium","2026-09-10","passed","2026-09-10","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","3267","should log out successfully","chromium","2026-09-10","passed","2026-09-10","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1480","Test Case 09: Search Product","chromium","2026-09-10","passed","2026-09-10","","ui/tests/productsPage.spec.ts","",""
"","1654","Test Case 21: Add review on product","chromium","2026-09-10","passed","2026-09-10","Product Details Page","ui/tests/productDetails.spec.ts","",""
"","874","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-09-10","passed","2026-09-10","Home Page Tests.","ui/tests/home.spec.ts","",""
"","3104","Test Case 8: Verify All products and product details page","chromium","2026-09-10","passed","2026-09-10","Products Page Tests","ui/tests/products.spec.ts","",""
"","2630","seed using loginPage fixture","chromium","2026-09-10","passed","2026-09-10","seed for logged in user","ui/tests/seed.spec.ts","",""
"","4553","Test Case 1: Register User","chromium","2026-09-10","passed","2026-09-10","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1860","Test Case 17: Remove Products From Cart","chromium","2026-09-10","passed","2026-09-10","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1186","Test Case 10: Verify Subscription in home page","chromium","2026-09-10","passed","2026-09-10","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2009","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-09-10","passed","2026-09-10","Home Page Tests.","ui/tests/home.spec.ts","",""
