"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","516","has title","chromium","Mon Apr 06 19:21:16 UTC 2026","passed","Mon Apr 06 19:21:17 UTC 2026","","api/tests/example.spec.ts","",""
"","1517","Test Case 13: Verify Product quantity in Cart","chromium","Mon Apr 06 19:21:20 UTC 2026","passed","Mon Apr 06 19:21:21 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1223","Test Case 17: Remove Products From Cart","chromium","Mon Apr 06 19:21:19 UTC 2026","passed","Mon Apr 06 19:21:20 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1212","Test Case 5: Register User with existing email:","chromium","Mon Apr 06 19:21:27 UTC 2026","passed","Mon Apr 06 19:21:28 UTC 2026","","ui/tests/signup.spec.ts","",""
"","668","get started link","chromium","Mon Apr 06 19:21:18 UTC 2026","passed","Mon Apr 06 19:21:19 UTC 2026","","api/tests/example.spec.ts","",""
"","0","Login tests","chromium","Mon Apr 06 19:21:28 UTC 2026","skipped","Mon Apr 06 19:21:28 UTC 2026","","ui/tests/testCases.spec.ts","",""
"","2295","seed using loginPage fixture","chromium","Mon Apr 06 19:21:25 UTC 2026","passed","Mon Apr 06 19:21:27 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1328","Test Case 3: Login User with incorrect email and password:","chromium","Mon Apr 06 19:21:24 UTC 2026","passed","Mon Apr 06 19:21:25 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2069","should log out successfully","chromium","Mon Apr 06 19:21:21 UTC 2026","passed","Mon Apr 06 19:21:24 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Mon Apr 06 19:21:20 UTC 2026","skipped","Mon Apr 06 19:21:20 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
