"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2839","should log out successfully","firefox","Wed Mar 25 23:15:36 UTC 2026","passed","Wed Mar 25 23:15:39 UTC 2026","Login tests","ui/tests/loging.spec.ts","",""
"","3141","should log out successfully","chromium","Wed Mar 25 23:15:22 UTC 2026","passed","Wed Mar 25 23:15:25 UTC 2026","Login tests","ui/tests/loging.spec.ts","",""
"","1110","get started link","firefox","Wed Mar 25 23:15:32 UTC 2026","passed","Wed Mar 25 23:15:33 UTC 2026","","api/tests/example.spec.ts","",""
"","3386","seed using loginPage fixture","firefox","Wed Mar 25 23:15:39 UTC 2026","passed","Wed Mar 25 23:15:42 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","718","get started link","chromium","Wed Mar 25 23:15:09 UTC 2026","passed","Wed Mar 25 23:15:09 UTC 2026","","api/tests/example.spec.ts","",""
"","4254","seed using loginPage fixture","chromium","Wed Mar 25 23:15:25 UTC 2026","passed","Wed Mar 25 23:15:29 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","517","has title","chromium","Wed Mar 25 23:15:08 UTC 2026","passed","Wed Mar 25 23:15:08 UTC 2026","","api/tests/example.spec.ts","",""
"","1493","has title","firefox","Wed Mar 25 23:15:30 UTC 2026","passed","Wed Mar 25 23:15:32 UTC 2026","","api/tests/example.spec.ts","",""
"","3405","should submit the contact form successfully","chromium","Wed Mar 25 23:15:18 UTC 2026","passed","Wed Mar 25 23:15:21 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2856","should submit the contact form successfully","firefox","Wed Mar 25 23:15:33 UTC 2026","passed","Wed Mar 25 23:15:36 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
