"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1164","Test Case 5: Register User with existing email:","chromium","Tue Apr 07 16:32:52 UTC 2026","passed","Tue Apr 07 16:32:53 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1627","Test Case 17: Remove Products From Cart","chromium","Tue Apr 07 16:32:42 UTC 2026","passed","Tue Apr 07 16:32:44 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1106","Test Case 3: Login User with incorrect email and password:","chromium","Tue Apr 07 16:32:49 UTC 2026","passed","Tue Apr 07 16:32:50 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2245","should log out successfully","chromium","Tue Apr 07 16:32:47 UTC 2026","passed","Tue Apr 07 16:32:49 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","850","get started link","chromium","Tue Apr 07 16:32:41 UTC 2026","passed","Tue Apr 07 16:32:42 UTC 2026","","api/tests/example.spec.ts","",""
"","0","Login tests","chromium","Tue Apr 07 16:32:54 UTC 2026","skipped","Tue Apr 07 16:32:54 UTC 2026","","ui/tests/testCases.spec.ts","",""
"","1850","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Tue Apr 07 16:32:45 UTC 2026","passed","Tue Apr 07 16:32:47 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Tue Apr 07 16:32:44 UTC 2026","skipped","Tue Apr 07 16:32:44 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","620","has title","chromium","Tue Apr 07 16:32:39 UTC 2026","passed","Tue Apr 07 16:32:40 UTC 2026","","api/tests/example.spec.ts","",""
"","1462","Test Case 13: Verify Product quantity in Cart","chromium","Tue Apr 07 16:32:44 UTC 2026","passed","Tue Apr 07 16:32:45 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","2059","seed using loginPage fixture","chromium","Tue Apr 07 16:32:50 UTC 2026","passed","Tue Apr 07 16:32:52 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
