"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1788","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Mon Apr 13 23:10:33 UTC 2026","passed","Mon Apr 13 23:10:34 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1994","TC8 - Verify All products and product details page","chromium","Mon Apr 13 23:10:41 UTC 2026","passed","Mon Apr 13 23:10:43 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1199","Test Case 13: Verify Product quantity in Cart","chromium","Mon Apr 13 23:10:31 UTC 2026","passed","Mon Apr 13 23:10:33 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Mon Apr 13 23:10:41 UTC 2026","skipped","Mon Apr 13 23:10:41 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","613","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Mon Apr 13 23:10:34 UTC 2026","passed","Mon Apr 13 23:10:35 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1152","Test Case 17: Remove Products From Cart","chromium","Mon Apr 13 23:10:30 UTC 2026","passed","Mon Apr 13 23:10:31 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","671","get started link","chromium","Mon Apr 13 23:10:30 UTC 2026","passed","Mon Apr 13 23:10:30 UTC 2026","","api/tests/example.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Mon Apr 13 23:10:31 UTC 2026","skipped","Mon Apr 13 23:10:31 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2028","should log out successfully","chromium","Mon Apr 13 23:10:35 UTC 2026","passed","Mon Apr 13 23:10:37 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1932","seed using loginPage fixture","chromium","Mon Apr 13 23:10:38 UTC 2026","passed","Mon Apr 13 23:10:40 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","999","Test Case 3: Login User with incorrect email and password:","chromium","Mon Apr 13 23:10:37 UTC 2026","passed","Mon Apr 13 23:10:38 UTC 2026","","ui/tests/loging.spec.ts","",""
"","584","has title","chromium","Mon Apr 13 23:10:28 UTC 2026","passed","Mon Apr 13 23:10:28 UTC 2026","","api/tests/example.spec.ts","",""
"","991","Test Case 5: Register User with existing email:","chromium","Mon Apr 13 23:10:40 UTC 2026","passed","Mon Apr 13 23:10:41 UTC 2026","","ui/tests/signup.spec.ts","",""
