"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1181","Test Case 17: Remove Products From Cart","chromium","Sat May 16 01:31:25 UTC 2026","passed","Sat May 16 01:31:26 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1019","Test Case 3: Login User with incorrect email and password:","chromium","Sat May 16 01:31:42 UTC 2026","passed","Sat May 16 01:31:43 UTC 2026","","ui/tests/loging.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Sat May 16 01:31:46 UTC 2026","skipped","Sat May 16 01:31:46 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","764","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Sat May 16 01:31:35 UTC 2026","passed","Sat May 16 01:31:36 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Sat May 16 01:31:26 UTC 2026","skipped","Sat May 16 01:31:26 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","639","get started link","chromium","Sat May 16 01:31:24 UTC 2026","passed","Sat May 16 01:31:25 UTC 2026","","api/tests/example.spec.ts","",""
"","1193","Test Case 13: Verify Product quantity in Cart","chromium","Sat May 16 01:31:26 UTC 2026","passed","Sat May 16 01:31:27 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","2297","should log out successfully","chromium","Sat May 16 01:31:39 UTC 2026","passed","Sat May 16 01:31:41 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1832","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Sat May 16 01:31:34 UTC 2026","passed","Sat May 16 01:31:35 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","6248","Test Case 14: Place Order: Register while Checkout","chromium","Sat May 16 01:31:27 UTC 2026","passed","Sat May 16 01:31:33 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1078","Test Case 5: Register User with existing email:","chromium","Sat May 16 01:31:45 UTC 2026","passed","Sat May 16 01:31:46 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1894","seed using loginPage fixture","chromium","Sat May 16 01:31:43 UTC 2026","passed","Sat May 16 01:31:45 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1761","TC8 - Verify All products and product details page","chromium","Sat May 16 01:31:46 UTC 2026","passed","Sat May 16 01:31:47 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","731","has title","chromium","Sat May 16 01:31:22 UTC 2026","passed","Sat May 16 01:31:23 UTC 2026","","api/tests/example.spec.ts","",""
