"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7326","Test Case 22: Add to cart from Recommended items","chromium","2026-09-22","passed","2026-09-22","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1522","Test Case 2: Login User with correct email and password","chromium","2026-09-22","passed","2026-09-22","","ui/tests/loging.spec.ts","",""
"","9077","Test Case 24: Download Invoice after purchase order","chromium","2026-09-22","passed","2026-09-22","E2E Tests","ui/tests/E2E.spec.ts","",""
"","539","get started link","chromium","2026-09-22","passed","2026-09-22","","api/tests/example.spec.ts","",""
"","1574","Test Case 17: Remove Products From Cart","chromium","2026-09-22","passed","2026-09-22","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1094","Test Case 5: Register User with existing email:","chromium","2026-09-22","passed","2026-09-22","","ui/tests/signup.spec.ts","",""
"","977","Test Case 11: Verify Subscription in Cart page","chromium","2026-09-22","passed","2026-09-22","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1267","Test Case 21: Add review on product","chromium","2026-09-22","passed","2026-09-22","Product Details Page","ui/tests/productDetails.spec.ts","",""
"","1910","seed using loginPage fixture","chromium","2026-09-22","passed","2026-09-22","seed for logged in user","ui/tests/seed.spec.ts","",""
"","2080","Test Case 8: Verify All products and product details page","chromium","2026-09-22","passed","2026-09-22","Products Page Tests","ui/tests/products.spec.ts","",""
"","1","should submit the contact form successfully","chromium","2026-09-22","skipped","2026-09-22","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","1367","Test Case 13: Verify Product quantity in Cart","chromium","2026-09-22","passed","2026-09-22","E2E Tests","ui/tests/E2E.spec.ts","",""
"","926","Test Case 09: Search Product","chromium","2026-09-22","passed","2026-09-22","","ui/tests/productsPage.spec.ts","",""
"","1572","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-09-22","passed","2026-09-22","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2076","should log out successfully","chromium","2026-09-22","passed","2026-09-22","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1020","Test Case 3: Login User with incorrect email and password:","chromium","2026-09-22","passed","2026-09-22","","ui/tests/loging.spec.ts","",""
"","7459","Test Case 14: Place Order: Register while Checkout","chromium","2026-09-22","passed","2026-09-22","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1","TC7 - Verify Test Cases page","chromium","2026-09-22","skipped","2026-09-22","Login tests","ui/tests/testCases.spec.ts","",""
"","3632","Test Case 1: Register User","chromium","2026-09-22","passed","2026-09-22","E2E Tests","ui/tests/E2E.spec.ts","",""
"","941","has title","chromium","2026-09-22","passed","2026-09-22","","api/tests/example.spec.ts","",""
"","641","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-09-22","passed","2026-09-22","Home Page Tests.","ui/tests/home.spec.ts","",""
