"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1063","Test Case 5: Register User with existing email:","chromium","Thu Apr 16 00:07:40 UTC 2026","passed","Thu Apr 16 00:07:41 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1692","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Thu Apr 16 00:07:32 UTC 2026","passed","Thu Apr 16 00:07:34 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1964","should log out successfully","chromium","Thu Apr 16 00:07:35 UTC 2026","passed","Thu Apr 16 00:07:37 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","638","has title","chromium","Thu Apr 16 00:07:28 UTC 2026","passed","Thu Apr 16 00:07:28 UTC 2026","","api/tests/example.spec.ts","",""
"","720","get started link","chromium","Thu Apr 16 00:07:28 UTC 2026","passed","Thu Apr 16 00:07:29 UTC 2026","","api/tests/example.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Thu Apr 16 00:07:41 UTC 2026","skipped","Thu Apr 16 00:07:41 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1348","Test Case 3: Login User with incorrect email and password:","chromium","Thu Apr 16 00:07:37 UTC 2026","passed","Thu Apr 16 00:07:38 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2143","seed using loginPage fixture","chromium","Thu Apr 16 00:07:38 UTC 2026","passed","Thu Apr 16 00:07:40 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1","should submit the contact form successfully","chromium","Thu Apr 16 00:07:31 UTC 2026","skipped","Thu Apr 16 00:07:31 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","867","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Thu Apr 16 00:07:34 UTC 2026","passed","Thu Apr 16 00:07:35 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1538","Test Case 17: Remove Products From Cart","chromium","Thu Apr 16 00:07:29 UTC 2026","passed","Thu Apr 16 00:07:31 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1416","Test Case 13: Verify Product quantity in Cart","chromium","Thu Apr 16 00:07:31 UTC 2026","passed","Thu Apr 16 00:07:32 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1975","TC8 - Verify All products and product details page","chromium","Thu Apr 16 00:07:41 UTC 2026","passed","Thu Apr 16 00:07:43 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
