"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2620","seed using loginPage fixture","chromium","Mon Apr 06 20:13:42 UTC 2026","passed","Mon Apr 06 20:13:45 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1499","Test Case 13: Verify Product quantity in Cart","chromium","Mon Apr 06 20:13:36 UTC 2026","passed","Mon Apr 06 20:13:38 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","2735","should log out successfully","chromium","Mon Apr 06 20:13:38 UTC 2026","passed","Mon Apr 06 20:13:41 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1277","Test Case 5: Register User with existing email:","chromium","Mon Apr 06 20:13:45 UTC 2026","passed","Mon Apr 06 20:13:46 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1460","Test Case 3: Login User with incorrect email and password:","chromium","Mon Apr 06 20:13:41 UTC 2026","passed","Mon Apr 06 20:13:42 UTC 2026","","ui/tests/loging.spec.ts","",""
"","0","Login tests","chromium","Mon Apr 06 20:13:46 UTC 2026","skipped","Mon Apr 06 20:13:46 UTC 2026","","ui/tests/testCases.spec.ts","",""
"","1481","Test Case 17: Remove Products From Cart","chromium","Mon Apr 06 20:13:35 UTC 2026","passed","Mon Apr 06 20:13:36 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","691","get started link","chromium","Mon Apr 06 20:13:34 UTC 2026","passed","Mon Apr 06 20:13:35 UTC 2026","","api/tests/example.spec.ts","",""
"","1","should submit the contact form successfully","chromium","Mon Apr 06 20:13:36 UTC 2026","skipped","Mon Apr 06 20:13:36 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","490","has title","chromium","Mon Apr 06 20:13:33 UTC 2026","passed","Mon Apr 06 20:13:34 UTC 2026","","api/tests/example.spec.ts","",""
