"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1287","Test Case 3: Login User with incorrect email and password:","chromium","Tue Apr 14 22:58:56 UTC 2026","passed","Tue Apr 14 22:58:57 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2753","TC8 - Verify All products and product details page","chromium","Tue Apr 14 22:59:01 UTC 2026","passed","Tue Apr 14 22:59:04 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","953","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Tue Apr 14 22:58:53 UTC 2026","passed","Tue Apr 14 22:58:54 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Tue Apr 14 22:58:49 UTC 2026","skipped","Tue Apr 14 22:58:49 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","717","get started link","chromium","Tue Apr 14 22:58:14 UTC 2026","passed","Tue Apr 14 22:58:15 UTC 2026","","api/tests/example.spec.ts","",""
"","1683","Test Case 13: Verify Product quantity in Cart","chromium","Tue Apr 14 22:58:49 UTC 2026","passed","Tue Apr 14 22:58:51 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","594","has title","chromium","Tue Apr 14 22:58:14 UTC 2026","passed","Tue Apr 14 22:58:14 UTC 2026","","api/tests/example.spec.ts","",""
"","2120","seed using loginPage fixture","chromium","Tue Apr 14 22:58:57 UTC 2026","passed","Tue Apr 14 22:59:00 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Tue Apr 14 22:59:01 UTC 2026","skipped","Tue Apr 14 22:59:01 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1862","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Tue Apr 14 22:58:51 UTC 2026","passed","Tue Apr 14 22:58:53 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2435","Test Case 17: Remove Products From Cart","chromium","Tue Apr 14 22:58:46 UTC 2026","passed","Tue Apr 14 22:58:49 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1442","Test Case 5: Register User with existing email:","chromium","Tue Apr 14 22:59:00 UTC 2026","passed","Tue Apr 14 22:59:01 UTC 2026","","ui/tests/signup.spec.ts","",""
"","2299","should log out successfully","chromium","Tue Apr 14 22:58:54 UTC 2026","passed","Tue Apr 14 22:58:56 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
