"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7353","Test Case 14: Place Order: Register while Checkout","chromium","Fri May 15 22:41:46 UTC 2026","passed","Fri May 15 22:41:53 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1372","Test Case 3: Login User with incorrect email and password:","chromium","Fri May 15 22:42:03 UTC 2026","passed","Fri May 15 22:42:04 UTC 2026","","ui/tests/loging.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Fri May 15 22:42:08 UTC 2026","skipped","Fri May 15 22:42:08 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1845","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Fri May 15 22:41:53 UTC 2026","passed","Fri May 15 22:41:55 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","637","has title","chromium","Fri May 15 22:41:41 UTC 2026","passed","Fri May 15 22:41:41 UTC 2026","","api/tests/example.spec.ts","",""
"","2410","seed using loginPage fixture","chromium","Fri May 15 22:42:04 UTC 2026","passed","Fri May 15 22:42:07 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Fri May 15 22:41:44 UTC 2026","skipped","Fri May 15 22:41:44 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","724","get started link","chromium","Fri May 15 22:41:42 UTC 2026","passed","Fri May 15 22:41:42 UTC 2026","","api/tests/example.spec.ts","",""
"","1410","Test Case 17: Remove Products From Cart","chromium","Fri May 15 22:41:42 UTC 2026","passed","Fri May 15 22:41:44 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","685","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Fri May 15 22:41:55 UTC 2026","passed","Fri May 15 22:41:55 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2832","should log out successfully","chromium","Fri May 15 22:42:00 UTC 2026","passed","Fri May 15 22:42:03 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1323","Test Case 5: Register User with existing email:","chromium","Fri May 15 22:42:07 UTC 2026","passed","Fri May 15 22:42:08 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1688","Test Case 13: Verify Product quantity in Cart","chromium","Fri May 15 22:41:44 UTC 2026","passed","Fri May 15 22:41:46 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","2012","TC8 - Verify All products and product details page","chromium","Fri May 15 22:42:08 UTC 2026","passed","Fri May 15 22:42:10 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
