"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","798","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Wed Apr 08 18:52:34 UTC 2026","passed","Wed Apr 08 18:52:35 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","717","get started link","chromium","Wed Apr 08 18:51:58 UTC 2026","passed","Wed Apr 08 18:51:59 UTC 2026","","api/tests/example.spec.ts","",""
"","1045","Test Case 3: Login User with incorrect email and password:","chromium","Wed Apr 08 18:52:37 UTC 2026","passed","Wed Apr 08 18:52:38 UTC 2026","","ui/tests/loging.spec.ts","",""
"","1077","Test Case 5: Register User with existing email:","chromium","Wed Apr 08 18:52:41 UTC 2026","passed","Wed Apr 08 18:52:42 UTC 2026","","ui/tests/signup.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Wed Apr 08 18:52:42 UTC 2026","skipped","Wed Apr 08 18:52:42 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","642","has title","chromium","Wed Apr 08 18:51:56 UTC 2026","passed","Wed Apr 08 18:51:57 UTC 2026","","api/tests/example.spec.ts","",""
"","2635","seed using loginPage fixture","chromium","Wed Apr 08 18:52:38 UTC 2026","passed","Wed Apr 08 18:52:41 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","2541","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Wed Apr 08 18:52:31 UTC 2026","passed","Wed Apr 08 18:52:34 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2350","should log out successfully","chromium","Wed Apr 08 18:52:35 UTC 2026","passed","Wed Apr 08 18:52:37 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Wed Apr 08 18:51:59 UTC 2026","skipped","Wed Apr 08 18:51:59 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2679","TC8 - Verify All products and product details page","chromium","Wed Apr 08 18:52:42 UTC 2026","passed","Wed Apr 08 18:52:45 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1365","Test Case 13: Verify Product quantity in Cart","chromium","Wed Apr 08 18:51:59 UTC 2026","passed","Wed Apr 08 18:52:00 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
