"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1731","Test Case 17: Remove Products From Cart","chromium","2026-08-18","passed","2026-08-18","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1913","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-08-18","passed","2026-08-18","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2079","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-08-18","passed","2026-08-18","Home Page Tests.","ui/tests/home.spec.ts","",""
"","8131","Test Case 14: Place Order: Register while Checkout","chromium","2026-08-18","passed","2026-08-18","E2E Tests","ui/tests/E2E.spec.ts","",""
"","2640","should log out successfully","chromium","2026-08-18","passed","2026-08-18","Login Page Tests","ui/tests/loging.spec.ts","",""
"","1385","Test Case 3: Login User with incorrect email and password:","chromium","2026-08-18","passed","2026-08-18","","ui/tests/loging.spec.ts","",""
"","1868","Test Case 2: Login User with correct email and password","chromium","2026-08-18","passed","2026-08-18","","ui/tests/loging.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","2026-08-18","skipped","2026-08-18","Login tests","ui/tests/testCasesPage.spec.ts","",""
"","1610","Test Case 5: Register User with existing email:","chromium","2026-08-18","passed","2026-08-18","","ui/tests/signup.spec.ts","",""
"","616","has title","chromium","2026-08-18","passed","2026-08-18","","api/tests/example.spec.ts","",""
"","1651","Test Case 13: Verify Product quantity in Cart","chromium","2026-08-18","passed","2026-08-18","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1412","Test Case 11: Verify Subscription in Cart page","chromium","2026-08-18","passed","2026-08-18","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","2245","seed using loginPage fixture","chromium","2026-08-18","passed","2026-08-18","seed for logged in user","ui/tests/seed.spec.ts","",""
"","0","should submit the contact form successfully","chromium","2026-08-18","skipped","2026-08-18","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2442","Test Case 8: Verify All products and product details page","chromium","2026-08-18","passed","2026-08-18","Products Page Tests","ui/tests/products.spec.ts","",""
"","734","get started link","chromium","2026-08-18","passed","2026-08-18","","api/tests/example.spec.ts","",""
