"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should submit the contact form successfully","chromium","Tue Apr 14 18:45:32 UTC 2026","skipped","Tue Apr 14 18:45:32 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","859","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Tue Apr 14 18:45:36 UTC 2026","passed","Tue Apr 14 18:45:37 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1758","Test Case 17: Remove Products From Cart","chromium","Tue Apr 14 18:45:30 UTC 2026","passed","Tue Apr 14 18:45:32 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Tue Apr 14 18:45:45 UTC 2026","skipped","Tue Apr 14 18:45:45 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1845","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Tue Apr 14 18:45:35 UTC 2026","passed","Tue Apr 14 18:45:36 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1279","Test Case 5: Register User with existing email:","chromium","Tue Apr 14 18:45:44 UTC 2026","passed","Tue Apr 14 18:45:45 UTC 2026","","ui/tests/signup.spec.ts","",""
"","1189","Test Case 3: Login User with incorrect email and password:","chromium","Tue Apr 14 18:45:40 UTC 2026","passed","Tue Apr 14 18:45:41 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2313","seed using loginPage fixture","chromium","Tue Apr 14 18:45:41 UTC 2026","passed","Tue Apr 14 18:45:44 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","2795","should log out successfully","chromium","Tue Apr 14 18:45:37 UTC 2026","passed","Tue Apr 14 18:45:40 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","2664","TC8 - Verify All products and product details page","chromium","Tue Apr 14 18:45:45 UTC 2026","passed","Tue Apr 14 18:45:48 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","2300","Test Case 13: Verify Product quantity in Cart","chromium","Tue Apr 14 18:45:32 UTC 2026","passed","Tue Apr 14 18:45:35 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","590","has title","chromium","Tue Apr 14 18:45:29 UTC 2026","passed","Tue Apr 14 18:45:30 UTC 2026","","api/tests/example.spec.ts","",""
"","699","get started link","chromium","Tue Apr 14 18:45:30 UTC 2026","passed","Tue Apr 14 18:45:30 UTC 2026","","api/tests/example.spec.ts","",""
