"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should submit the contact form successfully","chromium","Fri May 22 18:58:35 UTC 2026","skipped","Fri May 22 18:58:35 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","5912","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Fri May 22 19:02:21 UTC 2026","failed","Fri May 22 19:02:27 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","10919","TC8 - Verify All products and product details page","chromium","Fri May 22 19:10:44 UTC 2026","failed","Fri May 22 19:10:55 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","30450","Test Case 8: Verify All products and product details page","chromium","Fri May 22 19:06:40 UTC 2026","broken","Fri May 22 19:07:10 UTC 2026","Products Page Tests","ui/tests/products.spec.ts","",""
"","30405","Test Case 13: Verify Product quantity in Cart","chromium","Fri May 22 18:59:39 UTC 2026","broken","Fri May 22 19:00:09 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","30054","Test Case 5: Register User with existing email:","chromium","Fri May 22 19:09:49 UTC 2026","broken","Fri May 22 19:10:19 UTC 2026","","ui/tests/signup.spec.ts","",""
"","30059","Test Case 3: Login User with incorrect email and password:","chromium","Fri May 22 19:05:05 UTC 2026","broken","Fri May 22 19:05:35 UTC 2026","","ui/tests/loging.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Fri May 22 19:10:19 UTC 2026","skipped","Fri May 22 19:10:19 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","692","get started link","chromium","Fri May 22 18:57:00 UTC 2026","passed","Fri May 22 18:57:01 UTC 2026","","api/tests/example.spec.ts","",""
"","5974","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Fri May 22 19:02:00 UTC 2026","failed","Fri May 22 19:02:05 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","30453","Test Case 17: Remove Products From Cart","chromium","Fri May 22 18:58:04 UTC 2026","broken","Fri May 22 18:58:34 UTC 2026","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","30469","seed using loginPage fixture","chromium","Fri May 22 19:08:15 UTC 2026","broken","Fri May 22 19:08:45 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","30465","should log out successfully","chromium","Fri May 22 19:03:31 UTC 2026","broken","Fri May 22 19:04:02 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","605","has title","chromium","Fri May 22 18:56:59 UTC 2026","passed","Fri May 22 18:57:00 UTC 2026","","api/tests/example.spec.ts","",""
"","30457","Test Case 14: Place Order: Register while Checkout","chromium","Fri May 22 19:01:14 UTC 2026","broken","Fri May 22 19:01:44 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
